Feature,Coefficient
Beta_0,0.34571251139442466
Beta_1,0.44162912416919975
Beta_2,-0.0614858960763559
Beta_3,0.11987356436139855
Beta_4,0.11864465863836553
Beta_5,-0.04753874137084228
Beta_6,0.14633831263049712
Beta_7,0.010055436035178911
Beta_8,0.028037200853715638
Beta_9,0.0
Beta_10,-0.0025784742754576743
Beta_11,-0.010383601373453823
Beta_12,-0.0018312531562982145
Beta_13,-7.454956769704045e-06
Beta_14,-0.002205702227922058
Beta_15,0.062233964697021
Beta_16,0.0026018768402010944
Beta_17,-5.4271317267596746e-05
Beta_18,0.029675275226016408
Beta_19,-0.0003487277920196236
Beta_20,0.0008304687561190253
Beta_21,-0.0043869632540834815
Beta_22,-0.002052282455669591
Beta_23,0.02949135815730328
Beta_24,-0.007680039205577522
Beta_25,0.004094601281430137
Beta_26,0.00302611754794023
Beta_27,0.0032605958024703157
Beta_28,0.0005898070580329987
Beta_29,0.017867044883761993
Beta_30,0.0
Beta_31,0.023997668317265797
Beta_32,0.0
Beta_33,-0.02802170391702248
Beta_34,0.01687218897001002
Beta_35,-0.0007007026797812992
Beta_36,-0.002025350543969772
Beta_37,0.02336748496683162
Beta_38,0.0022133958847737434
Beta_39,0.005886701549066475
Beta_40,-0.00780960962700368
Beta_41,-0.003515438974686021
Beta_42,-0.022696240027123303
Beta_43,-0.0034972025730264145
Beta_44,-0.000216736962084128
Beta_45,-0.0034651585113880945
Beta_46,-0.02853043221568617
Beta_47,-0.016259031738029114
Beta_48,-0.0025630530518916425
Beta_49,-0.0003150989011932661
Beta_50,0.0398053101540643
Beta_51,-0.0006993388263376647
Beta_52,0.011556148325698904
Beta_53,0.009745283799726822
Beta_54,-0.011851799316772105
Beta_55,8.669756901827364e-06
Beta_56,-0.0009942664043684174
Beta_57,-0.01633527913030948
Beta_58,-0.004088209237428955
Beta_59,0.003325295449162366
Beta_60,0.0029246167561524307
Beta_61,-0.0010220987190993436
Beta_62,-0.00910971916715751
Beta_63,-0.0008229211768932041
Beta_64,0.0028612019427708634
Beta_65,-0.018816581541838164
Beta_66,-0.01589702501308319
Beta_67,-0.0030704475551054794
Beta_68,-0.001475555923380363
Beta_69,-0.009560386714917024
Beta_70,0.007522262581518714
Beta_71,0.011005364674158961
Beta_72,-0.001980097098405592
Beta_73,-0.0050469221093999315
Beta_74,0.003064813889218024
Beta_75,0.011414012334969224
Beta_76,0.004900457466527443
Beta_77,0.0025569396619754188
Beta_78,0.002027494733153397
Beta_79,0.009309813299576643
Beta_80,0.0041728268566795235
Beta_81,0.005297161051987908
Beta_82,-0.0006431155960762805
Beta_83,0.0027358636602884735
Beta_84,0.009461541819619718
Beta_85,0.004381878693945338
Beta_86,-0.00609714229047287
Beta_87,-0.0012404135239640257
Beta_88,-0.0011848990730622905
Beta_89,0.0001492064444224505
Beta_90,0.030924953899777882
Beta_91,0.0008943097230895346
Beta_92,0.0038293263530361364
Beta_93,-0.00876385387753183
Beta_94,0.00268866971277076
Beta_95,-0.006957249735915075
Beta_96,0.00129802060835235
Beta_97,0.0007478767762395788
Beta_98,-0.003149239275818749
Beta_99,0.006441893959719586
