Feature,Coefficient
Beta_0,0.34451438364366244
Beta_1,0.24860434716652202
Beta_2,0.000988430404473789
Beta_3,0.15606624372683361
Beta_4,0.12891415418350563
Beta_5,0.0
Beta_6,0.09412489173622886
Beta_7,0.04841270391362382
Beta_8,0.04736927542009424
Beta_9,0.0
Beta_10,0.00037560878873577557
Beta_11,-0.0011472421525077576
Beta_12,0.009764184583481595
Beta_13,0.0
Beta_14,-0.0027432285606509886
Beta_15,0.009634803353546202
Beta_16,0.0
Beta_17,0.005624617801287773
Beta_18,0.001226957863478783
Beta_19,0.0018227788455861657
Beta_20,0.01593957299022124
Beta_21,0.0
Beta_22,0.002982647613263341
Beta_23,-0.0005677630515160349
Beta_24,0.00010070885095716324
Beta_25,0.001286364001041202
Beta_26,0.0017398123077305159
Beta_27,0.013434418132995951
Beta_28,0.0
Beta_29,0.0042927243350895095
Beta_30,-0.001305027313679625
Beta_31,0.0018733379246025116
Beta_32,0.0004047648352407284
Beta_33,-0.005607355450737822
Beta_34,0.0
Beta_35,0.004750507365202179
Beta_36,-0.0005001190904775891
Beta_37,-0.000525760901394237
Beta_38,-0.011311040908782325
Beta_39,-0.0015815671321547523
Beta_40,-0.004384697265230903
Beta_41,0.00031275346611423286
Beta_42,0.0012957632227227672
Beta_43,0.0009119213366250064
Beta_44,0.00026965788349437854
Beta_45,-0.029340620375075132
Beta_46,-0.021864450655085778
Beta_47,-0.0103565712257436
Beta_48,-0.000888733827201622
Beta_49,-0.0001557544191677623
Beta_50,-0.0004298163530720097
Beta_51,-0.0012823675703427602
Beta_52,0.00036130711563177407
Beta_53,0.0009335018363647069
Beta_54,-0.0009667988591610045
Beta_55,0.0026900754408958494
Beta_56,0.008106825148584122
Beta_57,0.0
Beta_58,-0.00042666185813849077
Beta_59,0.0
Beta_60,-0.00034680123741497043
Beta_61,0.0012369978298135769
Beta_62,0.008384224446121453
Beta_63,-0.0009219152554290669
Beta_64,-0.0005697687936377607
Beta_65,0.0018975087723735724
Beta_66,0.00031180124407878367
Beta_67,0.0167519067849629
Beta_68,0.001953715626871559
Beta_69,-0.00036097739845779715
Beta_70,0.00019156687270246124
Beta_71,0.013092736656783038
Beta_72,0.015805524273833305
Beta_73,0.008522919319989894
Beta_74,0.007351207063949844
Beta_75,0.005801783306049039
Beta_76,0.0005578720592045213
Beta_77,0.0
Beta_78,-0.0013632833136104226
Beta_79,0.00431550097226952
Beta_80,0.011148808676342282
Beta_81,0.00045714793110698484
Beta_82,0.005586863520833937
Beta_83,0.0014023822498079445
Beta_84,0.017247942062679673
Beta_85,-0.0022430239745552636
Beta_86,0.0
Beta_87,5.437925279340118e-06
Beta_88,-0.0008674269019647502
Beta_89,-0.003385622387224669
Beta_90,-0.0007083413107771476
Beta_91,-0.0017457003149811935
Beta_92,0.0
Beta_93,-0.0003045646848007789
Beta_94,0.0025114656436994614
Beta_95,-0.004998817846347152
Beta_96,0.0008450955903099516
Beta_97,-0.0014753886571774026
Beta_98,-0.0011041611492725626
Beta_99,-0.02065050709387356
