Feature,Coefficient
Beta_0,-0.0006179270144438886
Beta_1,-0.00018771987039840036
Beta_2,3.1197412558661854e-05
Beta_3,-0.00013646895665521286
Beta_4,-0.0032498134870051158
Beta_5,-0.03315111580053017
Beta_6,-0.03584941268688882
Beta_7,-0.061304581155100325
Beta_8,-0.14435400344679977
Beta_9,-0.014755430242493827
Beta_10,0.018049383794590257
Beta_11,0.08134992496701601
Beta_12,0.02621846356272099
Beta_13,0.04381746303905863
Beta_14,0.010884126116530711
Beta_15,0.004707483710953364
Beta_16,-0.0006700551364908311
Beta_17,0.0004298190787243328
Beta_18,4.913243042595406e-05
Beta_19,8.943460310645492e-06
Beta_20,0.0061846778881703745
Beta_21,0.010213400617949226
Beta_22,0.006040329424733486
Beta_23,0.006233406814461991
Beta_24,0.021423412125290614
Beta_25,-0.2582298066541349
Beta_26,-0.032932164673681354
Beta_27,-0.11936188969132573
Beta_28,-0.009687520297366988
Beta_29,-0.29421380708460126
Beta_30,-0.002476918228288923
Beta_31,-0.005258407230323822
Beta_32,-0.016557110595830114
Beta_33,-0.0037031596104171623
Beta_34,-0.003541297406727575
Beta_35,0.0015177079270603023
Beta_36,0.0012648876164455649
Beta_37,6.506594828101792e-05
Beta_38,0.00010742130446167251
Beta_39,0.0005397387537399066
Beta_40,-0.00023862127054017124
Beta_41,-0.0010898957077658702
Beta_42,-0.004580030144695704
Beta_43,-0.00481119134062461
Beta_44,-0.003303870510958517
Beta_45,0.008727749669968839
Beta_46,0.0056304011208241755
Beta_47,0.010542036332886359
Beta_48,0.022557067115094122
Beta_49,0.006486254922091608
Beta_50,6.980766889554533e-05
Beta_51,-8.513611213207377e-06
Beta_52,-6.88850351722585e-05
Beta_53,7.090446277747823e-05
Beta_54,1.0534313860435676e-05
Beta_55,0.0003099818096290455
Beta_56,0.0014140931005518756
Beta_57,0.0009439023044195882
Beta_58,0.0012286413357527166
Beta_59,0.0006559631901627831
Beta_60,-4.2452630625427976e-05
Beta_61,4.002075776352846e-05
Beta_62,4.200611828811281e-05
Beta_63,8.841039595201696e-06
Beta_64,0.0
Beta_65,0.0002870532000908865
Beta_66,0.0
Beta_67,2.5855476005793395e-05
Beta_68,8.339951613938613e-05
Beta_69,7.416604308624473e-05
