Feature,Coefficient
Beta_0,0.010050845094232107
Beta_1,0.023106778108329853
Beta_2,0.017444261963388545
Beta_3,0.006860346887432223
Beta_4,0.028422138413702867
Beta_5,0.045260000337229114
Beta_6,0.010344168456953413
Beta_7,0.01682131626693153
Beta_8,0.03871299785150008
Beta_9,0.029916176128199988
Beta_10,-0.005420765125814196
Beta_11,-0.003878215136547094
Beta_12,-0.010729220719547641
Beta_13,-0.008747622791649173
Beta_14,-0.011133243533142972
Beta_15,-0.004753715479616613
Beta_16,-0.018093080685901392
Beta_17,-0.014049482052522471
Beta_18,-0.017100607378757317
Beta_19,-0.006292207629854355
Beta_20,-0.005481666011773995
Beta_21,-0.00799982847990509
Beta_22,-0.002158091533130051
Beta_23,-0.008033751565477004
Beta_24,-0.02583132193224114
Beta_25,-0.1361226093127889
Beta_26,-0.06595125350530047
Beta_27,-0.049727413324637426
Beta_28,-0.029284579069266195
Beta_29,-0.01796424537975819
Beta_30,0.15173888524571774
Beta_31,0.006296931505356711
Beta_32,0.03291680215727362
Beta_33,0.24804840948055779
Beta_34,0.03990001273493986
Beta_35,-0.0098344200929969
Beta_36,-0.016051205503789443
Beta_37,-0.04770410881467955
Beta_38,-0.015756352619499085
Beta_39,-0.019006051550085185
Beta_40,-0.15043352029981574
Beta_41,-0.0861676331839792
Beta_42,-0.04964327559095116
Beta_43,-0.12232130324501934
Beta_44,-0.04483618650277892
Beta_45,0.0155411765742135
Beta_46,0.007414026931964993
Beta_47,0.0230352443348346
Beta_48,0.03732140988157504
Beta_49,0.03277046070162745
Beta_50,0.0
Beta_51,0.00034883259658290746
Beta_52,1.8371204092628523e-05
Beta_53,3.23111276050397e-06
Beta_54,0.0
Beta_55,4.469640041515398e-05
Beta_56,0.0
Beta_57,0.00024297143190882023
Beta_58,8.063663685254376e-05
Beta_59,0.0
Beta_60,0.0002330499612685853
Beta_61,5.172524511193634e-05
Beta_62,0.00018173093680429216
Beta_63,0.00012889639396851193
Beta_64,0.00026535332299376343
Beta_65,0.00015666904611383954
Beta_66,0.0003023953371072169
Beta_67,0.00012709039312679216
Beta_68,8.013876307455756e-05
Beta_69,9.105990653688523e-05
Beta_70,-0.0007560916705275086
Beta_71,-0.0007364196489735341
Beta_72,-0.0008198257421006959
Beta_73,-0.0012961943519677718
Beta_74,-0.00025488175656514223
Beta_75,-2.680559603909972e-05
Beta_76,0.0
Beta_77,-7.627466774682895e-05
Beta_78,-0.00013779023626276808
Beta_79,-1.3609443803993717e-05
Beta_80,-9.499728476118555e-05
Beta_81,-6.165135797064423e-06
Beta_82,0.00012035979392804884
Beta_83,-3.1302769373337387e-07
Beta_84,-2.309541255540664e-05
Beta_85,-0.0003672972637005009
Beta_86,-0.00010131228859378409
Beta_87,2.0047057399086687e-05
Beta_88,-0.000499380086188638
Beta_89,-5.026871145794419e-06
Beta_90,-0.00042280834421320774
Beta_91,1.5231670760003253e-05
Beta_92,-0.0004473820673437062
Beta_93,-7.063806119546578e-05
Beta_94,-8.28088904742492e-06
Beta_95,0.0004662577338967313
Beta_96,4.783006176203732e-05
Beta_97,9.357973554517e-05
Beta_98,7.566432274401798e-05
Beta_99,8.708367999869676e-05
Beta_100,3.4249531726086755e-05
Beta_101,-7.840039237934663e-05
Beta_102,5.649559121756582e-05
Beta_103,0.00019619587706396312
Beta_104,-5.966807001028089e-05
Beta_105,-0.00015441567148851532
Beta_106,-0.00030580581204659997
Beta_107,-6.132947397228986e-05
Beta_108,-8.30922696025009e-05
Beta_109,-2.603194168213572e-05
Beta_110,3.622178704466551e-05
Beta_111,6.864948977997534e-05
Beta_112,-1.8373571683316414e-05
Beta_113,1.3741602313599013e-05
Beta_114,-2.3968378501740348e-05
Beta_115,-2.2732838930296523e-06
Beta_116,-3.4167527418442335e-06
Beta_117,2.5953054673238505e-05
Beta_118,2.115231478607192e-06
Beta_119,4.62493650654068e-05
Beta_120,0.00014817098274524408
Beta_121,0.0006033001290981997
Beta_122,4.225632999412575e-06
Beta_123,4.5960675185539796e-05
