Feature,Coefficient
Beta_0,-0.0020832457510446918
Beta_1,-0.033939200766198184
Beta_2,-0.001405936654420714
Beta_3,-0.020159639387648403
Beta_4,-0.0236835545482653
Beta_5,-0.000145714289941919
Beta_6,-3.9506381757867395e-05
Beta_7,-0.00032337185729546116
Beta_8,-0.0003190034989251883
Beta_9,0.003403226094837956
Beta_10,-0.009001869281570155
Beta_11,-0.04444248830757285
Beta_12,-0.017925307834437902
Beta_13,-0.04576112422498683
Beta_14,-0.04705141920128092
Beta_15,0.004107948269543242
Beta_16,0.003327782289865178
Beta_17,0.0053620191565134255
Beta_18,0.008363693763514425
Beta_19,0.0005937052274972768
Beta_20,0.03000022901968897
Beta_21,0.045272108278270336
Beta_22,0.018389247831489104
Beta_23,0.006828850324224513
Beta_24,0.02159071798030673
Beta_25,0.07744499497745248
Beta_26,0.13060011903262603
Beta_27,0.01922056198167967
Beta_28,0.028020884687923485
Beta_29,0.07613064623929351
Beta_30,0.003074899115931446
Beta_31,0.0007608435092570248
Beta_32,0.0033535026437172834
Beta_33,0.0058546948888843825
Beta_34,0.0005088473153704515
Beta_35,-0.024248565251456602
Beta_36,-0.1947904412974042
Beta_37,-0.013365542830624667
Beta_38,-0.11734012846184143
Beta_39,-0.1347427287595072
Beta_40,-0.002008606147991279
Beta_41,-0.0025201429326631992
Beta_42,-0.004889236494248003
Beta_43,-0.006908754436598451
Beta_44,-0.0029686374826989525
Beta_45,0.024765746153281958
Beta_46,0.11385715952581817
Beta_47,0.08186921708390663
Beta_48,0.14833037097197227
Beta_49,0.1188257057989418
Beta_50,-0.00015554757756142977
Beta_51,-0.00012909525315562276
Beta_52,-3.336589800880617e-05
Beta_53,0.0
Beta_54,-4.928014075543646e-05
Beta_55,0.00018717252771478568
Beta_56,0.0006564140165812699
Beta_57,0.0010416334061347924
Beta_58,0.0005321130781084977
Beta_59,0.0005819465614740212
Beta_60,2.3272874857555164e-05
Beta_61,0.0011700885714463847
Beta_62,0.00015426862157804679
Beta_63,0.00042289911478955483
Beta_64,0.0007049763260528007
Beta_65,0.00010390818867699451
Beta_66,0.0001347222334496292
Beta_67,0.00012691275047183961
Beta_68,0.0002631097062693229
Beta_69,5.017018425577315e-05
Beta_70,0.00020564518730834154
Beta_71,3.2233510127724027e-05
Beta_72,0.0004715004968926768
Beta_73,7.413003144174723e-05
Beta_74,0.0
Beta_75,2.3200555504873317e-05
Beta_76,0.00010606712322583256
Beta_77,0.00010589339754774681
Beta_78,9.24986529240215e-05
Beta_79,7.906399528320465e-05
Beta_80,9.472643953898998e-07
Beta_81,-0.00010576395666427294
Beta_82,-1.2251939814402628e-05
Beta_83,-7.852506824653459e-05
Beta_84,0.0
Beta_85,0.0004223674039161612
Beta_86,5.954273167799397e-05
Beta_87,0.0001430073428576698
Beta_88,6.235179856130344e-05
Beta_89,2.5726786460201444e-05
Beta_90,-0.00017065437221677138
Beta_91,-0.00011269093716455682
Beta_92,-7.504790762464812e-06
Beta_93,-0.000283105639069865
Beta_94,-5.314557109011058e-05
Beta_95,-0.0006837899236297032
Beta_96,-9.42125560503656e-06
Beta_97,-0.0007173135171123255
Beta_98,-0.0006101586092365231
Beta_99,-0.00043248592415812506
Beta_100,1.8788601099704924e-05
Beta_101,3.112678920966593e-05
Beta_102,6.456821362758366e-05
Beta_103,0.0
Beta_104,5.668789776126838e-06
Beta_105,-0.00028180507501047617
Beta_106,-0.0015830081775707763
Beta_107,-0.0006961933920754858
Beta_108,-0.0005112123390118888
Beta_109,-0.0023728673039498526
Beta_110,0.00017343037222566573
Beta_111,0.0004477197547961225
Beta_112,0.000328768897063287
Beta_113,0.00020318873683571859
Beta_114,0.0005715347887879665
Beta_115,8.066891903099171e-05
Beta_116,-1.2035425335090569e-05
Beta_117,-1.0525178451719075e-05
Beta_118,0.0
Beta_119,2.701248301797918e-05
Beta_120,0.0012205365629356325
Beta_121,0.0021266126797879234
Beta_122,0.0029812694025667147
Beta_123,0.0011464589131800471
Beta_124,0.002165869980559489
Beta_125,0.00011221317106358466
Beta_126,2.3674438934136935e-05
Beta_127,-7.36387733611348e-05
Beta_128,-6.89856240015773e-05
Beta_129,-0.00026457600952140497
Beta_130,-0.0021220810510685527
Beta_131,-0.0026493319128804518
Beta_132,-0.0016832489819193998
Beta_133,-0.0015415631183610336
Beta_134,-0.0020314052546254943
Beta_135,0.00012798539108084444
Beta_136,5.452029500796519e-05
Beta_137,-0.00010875357414563175
Beta_138,-0.00014335858539044172
Beta_139,-5.505246811474881e-05
Beta_140,-5.6338190831011056e-05
