Feature,Coefficient
Beta_0,0.29552192435257124
Beta_1,0.3783220151082663
Beta_2,-0.05707211536877275
Beta_3,0.07815217270967033
Beta_4,0.18573848070812637
Beta_5,-0.09126878058790444
Beta_6,0.0013721738767423686
Beta_7,0.11470502378790441
Beta_8,0.15535262242169653
Beta_9,-0.0037132552463412785
Beta_10,0.022231255318527023
Beta_11,-0.007154945691485875
Beta_12,0.01346265443756478
Beta_13,0.0006478140613967996
Beta_14,0.0009701059084085237
Beta_15,-0.0013559465687445888
Beta_16,0.03411736509878331
Beta_17,-0.003182539192126076
Beta_18,-0.003506583516361741
Beta_19,0.025135589004287088
Beta_20,0.0333569790618986
Beta_21,0.06216514025789266
Beta_22,0.0
Beta_23,-0.0667840381460473
Beta_24,-0.018197238949885248
Beta_25,-0.001565706222695647
Beta_26,-0.004470156613009174
Beta_27,-0.03886506662049643
Beta_28,0.001416505561520529
Beta_29,0.0024598256052424214
Beta_30,0.033875710796066896
Beta_31,-0.013945251620074003
Beta_32,-0.01401115726882416
Beta_33,-0.016326058773297878
Beta_34,0.006091425681739053
Beta_35,-0.0032351968168958093
Beta_36,0.002557645779805007
Beta_37,0.014920628554470815
Beta_38,0.009597696021262415
Beta_39,-0.010986396577068411
Beta_40,0.0
Beta_41,0.06330941444233863
Beta_42,0.04372331163574507
Beta_43,-0.03244097589195788
Beta_44,0.018274726660490577
Beta_45,-0.0014534664648326243
Beta_46,0.003060960491069755
Beta_47,-0.0014972614397829173
Beta_48,-0.012581527154610443
Beta_49,0.0001536359212675073
Beta_50,-0.0012837527302512475
Beta_51,0.004662238761516027
Beta_52,-0.0012878903081123242
Beta_53,-0.0021795794153255843
Beta_54,-0.01691508287132338
Beta_55,0.018318879477254524
Beta_56,0.006905540414115569
Beta_57,-0.002312434153766321
Beta_58,-0.04737439450054201
Beta_59,-0.007181990443660312
Beta_60,0.0
Beta_61,-0.000631066135812762
Beta_62,0.001216004753255108
Beta_63,0.003733940588801555
Beta_64,0.005179797113353079
Beta_65,0.004911792272975026
Beta_66,0.0028667935270528687
Beta_67,0.0036774006357382055
Beta_68,0.01695933974278922
Beta_69,0.014184844727703812
Beta_70,-0.018070932497789467
Beta_71,-0.01526262908926335
Beta_72,0.01980836705068112
Beta_73,0.024077154942876197
Beta_74,-0.0025357369360531463
Beta_75,0.0036032723633160585
Beta_76,-0.004147821157639057
Beta_77,-0.0007380517491176688
Beta_78,0.05745836455099481
Beta_79,-0.017679725328710528
Beta_80,-0.022709005516677438
Beta_81,-0.00137447451086542
Beta_82,0.004201379333764028
Beta_83,-0.012198353250967268
Beta_84,-0.004621061552835481
Beta_85,-0.005513867018876679
Beta_86,0.062430241264819004
Beta_87,0.004339849934241974
Beta_88,-0.0015290346025360624
Beta_89,-0.03480714389937659
Beta_90,-0.0026943099494082033
Beta_91,0.0057739780260799315
Beta_92,-0.0006246504989467573
Beta_93,-0.004551822908324308
Beta_94,-0.04987534960542313
Beta_95,0.0103161310277251
Beta_96,-0.08055008610722734
Beta_97,0.03106953144778913
Beta_98,0.02664539499521975
Beta_99,0.007189038379426254
