Feature,Coefficient
Beta_0,-0.009181090757780924
Beta_1,-0.0067916919059096996
Beta_2,-0.006179227625540511
Beta_3,-0.006530826407599952
Beta_4,-0.005213735137795197
Beta_5,0.005770118476766998
Beta_6,0.003360655755595251
Beta_7,0.008319723153349962
Beta_8,0.009863513702677677
Beta_9,0.014297475207747523
Beta_10,-0.0001059756702211534
Beta_11,-0.0001450311522299762
Beta_12,-2.9641825330577267e-05
Beta_13,0.00012694269636315389
Beta_14,-0.0001468351225962839
Beta_15,-0.16035942918154342
Beta_16,-0.07107693787925239
Beta_17,-0.1279636032009548
Beta_18,-0.08055747972505405
Beta_19,-0.08146301565453924
Beta_20,-0.000480443610450124
Beta_21,-0.0005295754193067778
Beta_22,-0.00035232766321338947
Beta_23,-0.0013553871629091295
Beta_24,-0.0005573566285309143
Beta_25,-0.010301838799764934
Beta_26,-0.10385300877971228
Beta_27,-0.06496083336191405
Beta_28,-0.04185144590058403
Beta_29,-0.025709639042727283
Beta_30,-0.07117899567185935
Beta_31,-0.05553309874205295
Beta_32,-0.022633252650311627
Beta_33,-0.06275074289251004
Beta_34,-0.0707685159833363
Beta_35,-0.038666780549922355
Beta_36,-0.12264428067156785
Beta_37,-0.12688845240237914
Beta_38,-0.04023884179986029
Beta_39,-0.11681384178129312
Beta_40,-0.007717649155619413
Beta_41,-0.010644416030620866
Beta_42,-0.04036498244055963
Beta_43,-0.01614896555389095
Beta_44,-0.019462092141023447
Beta_45,-0.030032652880456003
Beta_46,-0.01658598476024942
Beta_47,-0.11341423738202945
Beta_48,-0.05942919706859675
Beta_49,-0.022378272526499318
Beta_50,0.0
Beta_51,1.6515626457474708e-05
Beta_52,2.558307144438819e-05
Beta_53,2.7039501014252465e-05
Beta_54,-1.6548275925155586e-05
Beta_55,0.0013072243350896243
Beta_56,0.0009822024754873777
Beta_57,0.003402313747884241
Beta_58,0.00023502030419481513
Beta_59,0.0018820392671710317
Beta_60,0.00019677771748769556
Beta_61,0.0
Beta_62,1.7220967385475346e-05
Beta_63,1.3139253102167514e-05
Beta_64,9.005814117379024e-07
Beta_65,-0.0006686832871197274
Beta_66,-0.0015369441491855384
Beta_67,-0.0006220896239810803
Beta_68,-0.0005193270432582154
Beta_69,-0.0004345855771039989
Beta_70,0.00014770753439478614
Beta_71,2.1001456117733915e-05
Beta_72,0.0
Beta_73,5.42048412724809e-05
Beta_74,0.00029407716145740307
Beta_75,-2.4806442128767902e-05
Beta_76,-1.8668622847284224e-05
Beta_77,0.0
Beta_78,-3.4722275337422455e-06
Beta_79,1.875760652157687e-05
Beta_80,0.0
Beta_81,-9.932175416572392e-05
Beta_82,-0.00021229541767823183
Beta_83,-5.602610626305508e-06
Beta_84,-0.00014813941181803758
Beta_85,5.4946582882317925e-05
Beta_86,4.1244783764911106e-05
Beta_87,6.346706024795389e-05
Beta_88,1.0440079478974693e-05
Beta_89,0.00017398172126607158
Beta_90,-7.673630721784282e-05
Beta_91,5.517668699475766e-05
Beta_92,0.00012321379343130587
Beta_93,0.0
Beta_94,5.189191213586719e-05
Beta_95,-0.0013941399319623352
Beta_96,-0.000488657968303082
Beta_97,-0.000257044659613664
Beta_98,-0.0010034321839331394
Beta_99,-0.000913577860314647
Beta_100,0.000538257491233402
Beta_101,0.0004006971367685182
Beta_102,0.0025038319329053755
Beta_103,0.0007703880776659917
Beta_104,0.0007307422746663368
Beta_105,0.00018362877018459944
Beta_106,0.0001663570213669305
Beta_107,0.0003567033273170357
Beta_108,0.00038129453864718844
Beta_109,0.0003210028939371423
Beta_110,1.1369236563066688e-05
Beta_111,1.961016451726225e-05
Beta_112,-3.978913763733293e-06
Beta_113,0.00010683377399301227
Beta_114,7.827659544922288e-05
Beta_115,-0.00021958276864621331
Beta_116,-0.0003554591605999992
Beta_117,-0.00011326824550431055
Beta_118,-0.00016127243967067228
Beta_119,-0.00035584591822425746
Beta_120,1.324301851826897e-05
Beta_121,-0.00010198196150370337
Beta_122,2.442047796544468e-05
Beta_123,-2.901822735236123e-06
Beta_124,-1.2424724576637874e-05
Beta_125,-0.00014316210523509945
Beta_126,1.4303899943234705e-05
Beta_127,-3.363349459100059e-05
Beta_128,-5.7463172341118686e-05
Beta_129,3.7204923105519864e-05
Beta_130,8.081890254396045e-05
Beta_131,0.0001482741101991762
Beta_132,4.566364055732279e-05
Beta_133,0.00016504069221842102
Beta_134,-1.3383463155639143e-05
Beta_135,-0.0002588275220219388
Beta_136,-4.930300415266909e-05
Beta_137,-0.0001567443893640353
Beta_138,-0.0002642472269446089
Beta_139,-0.00011009430087468487
Beta_140,4.7690371081818206e-05
Beta_141,7.090993660690925e-05
Beta_142,1.8350381016736315e-05
Beta_143,0.0
Beta_144,-1.006561453401769e-05
Beta_145,0.0
Beta_146,3.2133591174059364e-05
Beta_147,-7.304930041966355e-05
Beta_148,2.993384448838533e-06
Beta_149,0.0
Beta_150,-0.0001356528989000105
Beta_151,-8.808271168875384e-05
Beta_152,2.4065944733852025e-05
Beta_153,-2.4972105264542936e-05
Beta_154,-0.0001457940972821462
Beta_155,9.53668869068443e-06
Beta_156,-6.424753653001385e-05
Beta_157,0.0
Beta_158,-1.7907157919328554e-05
Beta_159,9.803544664385918e-05
Beta_160,1.6641126749009452e-06
Beta_161,-8.539967163361799e-06
Beta_162,0.00011771145084894264
Beta_163,2.1855504316929878e-05
Beta_164,-0.00013572868492474485
Beta_165,-0.0009581422707127528
Beta_166,-0.0005037478667269566
Beta_167,-0.00022890387388173805
Beta_168,-0.0005900440569227278
Beta_169,-1.50256681231079e-05
Beta_170,8.852497036692908e-05
Beta_171,-4.475099634888902e-05
Beta_172,5.00343001121837e-05
Beta_173,1.0556376668356379e-05
Beta_174,0.00011245507012235774
Beta_175,0.0004943701975649392
Beta_176,6.490236989476752e-05
Beta_177,0.0002579804645050275
Beta_178,1.4459569566850999e-05
Beta_179,-7.497941981643075e-06
Beta_180,0.00016090103039215664
Beta_181,0.0004397677639944996
Beta_182,0.00044136825137225063
Beta_183,0.000455935605869319
Beta_184,5.029898848316091e-05
Beta_185,7.852598835337387e-05
Beta_186,-1.002753633910126e-05
Beta_187,-4.086329900649522e-05
Beta_188,6.0997152814221217e-05
Beta_189,-8.532459117619655e-06
Beta_190,3.556721404191924e-05
Beta_191,0.00013947404259085155
Beta_192,6.0160213962601265e-05
Beta_193,-1.5082298898398248e-06
Beta_194,-1.1947425192862779e-05
Beta_195,-5.606412977868801e-06
Beta_196,-1.6385749937969502e-05
Beta_197,1.9211766307568854e-06
Beta_198,-1.9142435467029024e-05
Beta_199,-5.883889217086898e-05
Beta_200,-4.122602173698734e-05
Beta_201,0.0
Beta_202,-6.35127872439116e-05
Beta_203,-9.632568372613815e-05
Beta_204,6.164927997643314e-05
Beta_205,-0.0005938805080489513
Beta_206,-0.0004990320217620674
Beta_207,-0.0005368024175508521
Beta_208,-0.0006457093000512633
Beta_209,-0.00037682294850379424
Beta_210,-9.189372065681615e-05
Beta_211,-0.00027164068143034235
Beta_212,-0.0003512732545950404
Beta_213,-0.0005046956906548972
Beta_214,-0.0003414281371233746
Beta_215,-0.0003790554094632239
Beta_216,-0.0001756381923201077
Beta_217,-0.00043633620027646577
Beta_218,-0.00035405403476744947
Beta_219,-0.00019564139434651595
Beta_220,0.00011588687521090296
Beta_221,0.0
Beta_222,0.0
Beta_223,0.0
Beta_224,2.9782285907708973e-05
Beta_225,4.821909847220261e-05
Beta_226,0.0
Beta_227,2.252085358660577e-05
Beta_228,1.6866921825245444e-05
Beta_229,2.078154202894229e-05
Beta_230,7.498598185248927e-05
Beta_231,9.651882584226102e-05
Beta_232,2.1330667596843476e-05
Beta_233,-6.45212977585119e-06
Beta_234,6.912107177656964e-05
Beta_235,0.0
Beta_236,0.0
Beta_237,1.5253790266634166e-05
Beta_238,8.26405451081212e-06
Beta_239,-9.025067083110307e-05
Beta_240,0.0012192427097605105
Beta_241,0.0016192360604636196
Beta_242,0.0011320289316436548
Beta_243,0.0015197798017479959
Beta_244,0.0006666927995401035
Beta_245,-0.0002809264269293373
Beta_246,-4.8680725160734556e-05
Beta_247,-9.329221735786132e-05
Beta_248,-8.732305517840857e-05
Beta_249,-5.0178033003769625e-05
Beta_250,-5.4447249949124246e-05
Beta_251,-0.00012438695933913324
Beta_252,0.0
Beta_253,-0.00025495476994462444
Beta_254,-5.662703541946431e-06
Beta_255,0.0002990943820845329
Beta_256,0.00010364843273395295
Beta_257,0.00027374404910247905
Beta_258,4.306650049806986e-05
Beta_259,0.0003979810149625945
Beta_260,-0.0003870861950401688
Beta_261,-0.00044387333457829146
Beta_262,-0.000495348968515725
Beta_263,-0.00022037734411527532
Beta_264,-0.0001184642766224153
Beta_265,2.3076878704207094e-05
Beta_266,0.0
Beta_267,-1.628687409209317e-05
Beta_268,-0.0003891003129999102
Beta_269,2.0550921474806783e-05
Beta_270,-7.690286891251958e-06
Beta_271,-0.00010324536215644882
Beta_272,-0.00015875406623581278
Beta_273,-8.618312920434725e-05
Beta_274,-6.691228281997196e-06
Beta_275,3.97606215153532e-05
Beta_276,-2.9757405081192432e-05
Beta_277,9.507103086131539e-05
Beta_278,-2.4807399034896764e-05
Beta_279,-0.00010103047097975249
Beta_280,-0.0002767911983050969
Beta_281,-0.00032701452120179953
Beta_282,-6.325873931879013e-05
Beta_283,-0.0006448981889531182
Beta_284,-0.00015799713531652727
Beta_285,-0.001345569940630658
Beta_286,-0.0006130550404778273
Beta_287,-0.0001347093899386605
Beta_288,-0.00025764485886859784
Beta_289,-0.0009285414092511278
Beta_290,6.515670579546318e-05
Beta_291,0.0003032469403280151
Beta_292,2.7058400898465206e-05
Beta_293,3.145109792813852e-05
Beta_294,0.0004224445454847557
Beta_295,-4.814034531641734e-05
Beta_296,-3.1854914444869373e-06
Beta_297,-3.392355411451533e-05
Beta_298,4.8212493618120634e-05
Beta_299,-1.9991969448890854e-06
Beta_300,1.2494670991073174e-05
Beta_301,-1.4267778701603483e-05
Beta_302,0.0
Beta_303,0.0001754778108221207
Beta_304,-7.693768657224496e-07
Beta_305,8.720945852217837e-05
Beta_306,9.611098522970648e-05
Beta_307,0.00013098604042769064
Beta_308,0.0
Beta_309,-1.0639674498931567e-05
Beta_310,-0.00019317648321614622
Beta_311,-0.00010566210600471955
Beta_312,4.561040822974349e-05
Beta_313,0.0002019756893388018
Beta_314,1.371751227975001e-06
Beta_315,0.00015370335405617074
Beta_316,0.001248953696450929
Beta_317,0.00016258136179451884
Beta_318,0.001084631850317532
Beta_319,0.0005495745722334062
Beta_320,0.0002509421707617636
Beta_321,-5.792686583407555e-05
Beta_322,0.00010176294558777288
Beta_323,9.938507324498402e-05
Beta_324,0.0
Beta_325,6.158724763805792e-05
Beta_326,3.2894141601896646e-06
Beta_327,5.9483407439765896e-06
Beta_328,0.0
Beta_329,2.687204530760022e-05
Beta_330,-2.7520906079957192e-05
Beta_331,-3.573152086187886e-05
Beta_332,-7.251533502920275e-06
Beta_333,-0.0003606065513900966
Beta_334,-0.00015019461330679582
Beta_335,-0.0003384468140241872
Beta_336,-0.00014676193759906357
Beta_337,-0.0005011424589838527
Beta_338,-0.0001260793497886611
Beta_339,-0.0011672665288541125
Beta_340,0.0007196606054749841
Beta_341,0.0002766353290646278
Beta_342,0.00011393642915307922
Beta_343,0.0001545799863081566
Beta_344,0.0006284411052531208
Beta_345,0.00013279740300951005
Beta_346,0.000237479941496122
Beta_347,8.212010321381188e-05
Beta_348,9.35793926495851e-05
Beta_349,0.00017329959545909517
Beta_350,0.0
Beta_351,0.0
