Feature,Coefficient
Beta_0,-0.003375654930253753
Beta_1,-0.009091899859917225
Beta_2,-0.005774905712411929
Beta_3,-0.14784434293940144
Beta_4,-0.0021490441221410704
Beta_5,0.032860435545149155
Beta_6,0.004358868462744837
Beta_7,0.06705528467242665
Beta_8,0.009496094939860516
Beta_9,0.03272614384108841
Beta_10,0.0
Beta_11,0.0
Beta_12,0.0
Beta_13,8.501804720432546e-05
Beta_14,0.00012498740203340008
Beta_15,0.0
Beta_16,0.0
Beta_17,-0.00014607515223307837
Beta_18,0.0
Beta_19,-0.0003111478298989776
Beta_20,0.014399607868437763
Beta_21,0.0
Beta_22,0.0013816120163721263
Beta_23,0.0032148673970503502
Beta_24,0.0
Beta_25,-0.001260449280423756
Beta_26,0.0
Beta_27,-0.25035139585616945
Beta_28,-0.038249114603897606
Beta_29,-0.026427527723326103
Beta_30,0.008239041820360215
Beta_31,0.011587207907741532
Beta_32,0.1699245897268723
Beta_33,0.16770607649979943
Beta_34,0.06867045926934975
Beta_35,0.0
Beta_36,0.0
Beta_37,0.0
Beta_38,0.0
Beta_39,0.0
Beta_40,-0.003452222875171195
Beta_41,-0.0008863514584309524
Beta_42,-0.003093705845328511
Beta_43,-0.01603497398921498
Beta_44,-0.01734892290448646
Beta_45,0.04839629413458578
Beta_46,0.015803569739654008
Beta_47,0.05656408095324089
Beta_48,0.00032896653239887486
Beta_49,0.038902337114880364
Beta_50,0.0
Beta_51,0.0
Beta_52,0.0
Beta_53,0.0
Beta_54,0.0
Beta_55,0.0
Beta_56,0.0
Beta_57,0.0
Beta_58,0.0
Beta_59,0.0
Beta_60,-0.00011978774069185985
Beta_61,0.0
Beta_62,-0.0007623317595112802
Beta_63,-0.0003837414481692143
Beta_64,-0.0012315340544473046
Beta_65,0.00015858493688832216
Beta_66,0.000192451836400777
Beta_67,0.00025686363045275405
Beta_68,0.0004482272014500627
Beta_69,0.0011820601302588662
Beta_70,0.0003145967213600007
Beta_71,0.0
Beta_72,0.0008582305927469127
Beta_73,0.00346457573517698
Beta_74,0.0010593313426136154
Beta_75,-0.00017076376872991993
Beta_76,0.0
Beta_77,-0.001337559888088035
Beta_78,-0.00019426109806162055
Beta_79,0.0
Beta_80,0.0023875957969121463
Beta_81,0.0007776885492028373
Beta_82,0.0003617201311379514
Beta_83,0.0017982041560177615
Beta_84,0.0008622572562460319
Beta_85,-0.00043407441246982946
Beta_86,-0.00045530156079386623
Beta_87,-0.00027136718822232575
Beta_88,-0.0013221343129011841
Beta_89,-0.00040191899146560555
Beta_90,0.0
Beta_91,0.0
Beta_92,-7.13567839095832e-05
Beta_93,0.0
Beta_94,0.0
Beta_95,0.0
Beta_96,0.0
Beta_97,0.0
Beta_98,6.0593625725748404e-05
Beta_99,0.0
Beta_100,0.00041814199514547695
Beta_101,4.7630379245417144e-05
Beta_102,0.0017600598096132018
Beta_103,3.655763923459268e-05
Beta_104,0.0
Beta_105,0.0
Beta_106,0.0
Beta_107,0.0
Beta_108,0.0
Beta_109,0.0
Beta_110,0.0
Beta_111,-1.6593048781017073e-05
