Feature,Coefficient
Beta_0,-0.17462611577101564
Beta_1,-0.0677605625444732
Beta_2,-0.1287961485133902
Beta_3,-0.15634578333299806
Beta_4,-0.16863264735659333
Beta_5,0.0191924492772034
Beta_6,0.027579490151492858
Beta_7,0.03773123695386554
Beta_8,0.03691829834206966
Beta_9,0.0341966114594106
Beta_10,0.09897109159094812
Beta_11,0.021390955368079997
Beta_12,0.048185206440660606
Beta_13,0.027968132439160964
Beta_14,0.017798420035299287
Beta_15,0.0011764033543497138
Beta_16,0.0011942735435282925
Beta_17,0.0
Beta_18,0.00026754561081012503
Beta_19,0.0007180177281993903
Beta_20,-0.0016463271244150624
Beta_21,-0.00037514680507937993
Beta_22,-0.0012970175887898306
Beta_23,-0.0008605387418418066
Beta_24,-0.0020848849711649266
Beta_25,-0.0022115330042281017
Beta_26,-0.0011504553452539041
Beta_27,-0.0021269354265892196
Beta_28,-0.010328047394991553
Beta_29,-0.0018578800015973931
Beta_30,-0.01781719287415527
Beta_31,-0.02679397064302893
Beta_32,-0.00986027301673943
Beta_33,-0.004575590854751973
Beta_34,-0.024464230369831096
Beta_35,-0.021442800398451648
Beta_36,-0.011079275051694782
Beta_37,-0.013010729953269726
Beta_38,-0.05042898294653992
Beta_39,-0.03434142742253988
Beta_40,-0.012941140686330567
Beta_41,-0.025007440558760367
Beta_42,-0.02728209551910654
Beta_43,-0.03989461510355832
Beta_44,-0.039796914123352796
Beta_45,0.009974731967624632
Beta_46,0.009339712210925223
Beta_47,0.012207785236805524
Beta_48,0.0007274429222645213
Beta_49,0.0009621484734855949
Beta_50,0.0024554982619226654
Beta_51,0.005813197650824442
Beta_52,0.0032602781057269937
Beta_53,0.006914999974711608
Beta_54,0.007797701588725319
Beta_55,-0.00025076767681249124
Beta_56,-0.0012355709318932092
Beta_57,-0.0003164493031165705
Beta_58,-0.000859706495141059
Beta_59,-0.000228285720734601
Beta_60,0.00010270009453152358
Beta_61,0.0
Beta_62,0.0002955045352185837
Beta_63,-0.0008045539804621379
Beta_64,-4.234368695355895e-05
Beta_65,-0.000378640283565812
Beta_66,-0.0011682033057731698
Beta_67,0.0
Beta_68,-0.0006067078758663817
Beta_69,0.0
Beta_70,-0.0005441631073915974
Beta_71,-0.0015150702701774129
Beta_72,-0.0002967965311955232
Beta_73,-0.002869558338832103
Beta_74,-0.00019780381057758547
Beta_75,-0.00030080202645196244
Beta_76,0.0008688114178130761
Beta_77,0.0004257518988245465
Beta_78,-0.00022348660763200342
Beta_79,0.0009445978259177805
Beta_80,-0.000789774128078769
Beta_81,-5.7202509586602074e-05
Beta_82,-0.0014545378029966196
Beta_83,-0.00239871732355816
Beta_84,-0.0007521072162184947
Beta_85,-0.001237510614491158
Beta_86,-7.209926100594857e-05
Beta_87,-0.00047436301287927956
Beta_88,-0.001730040149190137
Beta_89,0.0010252396813733074
Beta_90,-0.00047202708218763677
Beta_91,-0.0039846539941768
Beta_92,-0.004868563082775373
Beta_93,-0.0003327501746023901
Beta_94,-0.008130112062419946
Beta_95,-9.949726130921053e-05
Beta_96,0.0036159178732331127
Beta_97,-4.246359163910396e-05
Beta_98,0.004566913286351903
Beta_99,0.0016064271592759454
Beta_100,0.0009791511095157634
Beta_101,0.0010803363490232037
Beta_102,-4.3500113968119474e-05
Beta_103,0.0007608285252452111
Beta_104,0.0008534279393401008
Beta_105,-0.001268011531473496
Beta_106,0.00014053168558580742
Beta_107,-0.00016294016094145998
Beta_108,-0.0006973779447183763
Beta_109,-0.001160989756073905
Beta_110,-0.0026365536651820043
Beta_111,-0.0038517245921898574
Beta_112,-0.0016647467231118117
Beta_113,-0.00267979903030409
Beta_114,-0.0030292231155980864
Beta_115,0.0
Beta_116,-0.00016874533966835612
Beta_117,-0.0005834250199158812
Beta_118,-0.00548874000666177
Beta_119,0.00020836713357814062
Beta_120,0.002718476309949457
Beta_121,0.001563359241424233
Beta_122,-0.00023524511650004757
Beta_123,0.0005476223516862664
Beta_124,-0.00013330779450590013
Beta_125,0.0010608191570369012
Beta_126,0.0006899186530151781
Beta_127,0.0002169436732618369
Beta_128,-0.0037150843197181972
Beta_129,0.001292570542527519
Beta_130,0.0019813459859011227
Beta_131,0.0
Beta_132,0.005083112578319292
Beta_133,0.0023329811540514543
Beta_134,0.002588808544375029
Beta_135,-0.0006503239859100509
Beta_136,-0.0003953172620921359
Beta_137,0.000400084342895725
Beta_138,0.00045542578176469435
Beta_139,-0.0004255601474243707
Beta_140,0.0036402502054345425
Beta_141,0.005021390564997906
Beta_142,0.0037074843621073893
Beta_143,0.01067800680989023
Beta_144,0.007746288518527291
Beta_145,-0.0007613742459213528
