Feature,Coefficient
Beta_0,0.0
Beta_1,0.0
Beta_2,0.0
Beta_3,0.0
Beta_4,0.0
Beta_5,-0.005001552335312069
Beta_6,-0.002260928905496459
Beta_7,-0.007700267166939504
Beta_8,-0.015753690079629897
Beta_9,-0.0427553433201405
Beta_10,0.0
Beta_11,0.09537992520777035
Beta_12,0.014391376822816881
Beta_13,0.13955984679640965
Beta_14,0.039974838989078575
Beta_15,0.007831344080370096
Beta_16,0.028718922243708398
Beta_17,0.05451615613458799
Beta_18,0.005003764138968347
Beta_19,0.11579175888492486
Beta_20,0.013496435628099938
Beta_21,0.037279617001182284
Beta_22,0.0034839693304452306
Beta_23,0.014801321314411838
Beta_24,0.007301578399174173
Beta_25,-0.007870463232403393
Beta_26,0.0
Beta_27,-0.025007934802345203
Beta_28,-0.00011458832039870654
Beta_29,-0.01283661661933425
Beta_30,-0.03769241026964419
Beta_31,-0.13859830149291424
Beta_32,-0.21256023360274232
Beta_33,-0.03313093959905359
Beta_34,-0.17241233643631665
Beta_35,0.032013842371562906
Beta_36,0.006122744100768584
Beta_37,0.01238186719872965
Beta_38,0.0020325067846390134
Beta_39,0.0044500998629931465
Beta_40,-0.013721434196854591
Beta_41,-0.023617177863223118
Beta_42,-0.04617897872278874
Beta_43,-0.040633646255677586
Beta_44,-0.02501622980998156
Beta_45,-0.039858951667277154
Beta_46,-0.02054104600192553
Beta_47,-0.0012314445368999025
Beta_48,-0.04408825700880272
Beta_49,-0.01711118967159141
Beta_50,0.0
Beta_51,0.0011222985418461052
Beta_52,0.0
Beta_53,0.0022085669773718453
Beta_54,0.0
Beta_55,0.0
Beta_56,-0.001060484313270368
Beta_57,0.0
Beta_58,0.0
Beta_59,-0.0020752055365192788
Beta_60,0.0
Beta_61,0.0
Beta_62,0.0
Beta_63,0.0
Beta_64,0.0
Beta_65,0.0018991653487773253
Beta_66,0.0005479072346842131
Beta_67,0.0052630148999767675
Beta_68,0.0
Beta_69,0.001687527766934521
Beta_70,0.0
Beta_71,0.0
Beta_72,0.0
Beta_73,-0.0009573980306310435
Beta_74,0.0006856225367326153
Beta_75,0.0
Beta_76,0.0
Beta_77,0.0
Beta_78,0.0
Beta_79,0.0
Beta_80,0.0
Beta_81,0.0
Beta_82,0.0
Beta_83,0.0
Beta_84,0.0
Beta_85,0.0
Beta_86,0.0
Beta_87,0.0
Beta_88,0.0
Beta_89,0.0
Beta_90,0.0
Beta_91,0.0014567480305540394
Beta_92,0.0
Beta_93,0.001736566448341438
Beta_94,0.0
Beta_95,0.0
Beta_96,0.0006273978508951929
Beta_97,0.0
Beta_98,0.0
Beta_99,0.0
Beta_100,0.0
Beta_101,0.00047528347182628357
Beta_102,0.0
Beta_103,0.0
Beta_104,0.0012026542327942045
Beta_105,0.0
Beta_106,-0.005309428595052244
Beta_107,-0.0018115474594107414
Beta_108,-0.003074437087569664
Beta_109,0.0
Beta_110,-7.280762810471129e-05
Beta_111,-0.0002756216918653895
Beta_112,0.0
Beta_113,0.0
Beta_114,4.934085276731863e-05
Beta_115,0.000584933033361676
Beta_116,0.0
Beta_117,0.0
Beta_118,0.0
Beta_119,0.0
Beta_120,0.0
Beta_121,-0.0010921840069128765
Beta_122,-0.003599481486854251
Beta_123,-0.000830858299358656
Beta_124,-0.0053001581690357135
Beta_125,0.0
Beta_126,8.777537194204709e-05
Beta_127,0.0011362561250982607
Beta_128,0.0
Beta_129,0.0
Beta_130,0.0
Beta_131,0.0
Beta_132,0.0
Beta_133,0.0
Beta_134,0.0
Beta_135,0.0
Beta_136,0.0
Beta_137,0.0
Beta_138,0.0
Beta_139,0.0
Beta_140,-0.0024404270361476042
Beta_141,-0.003002308449379351
Beta_142,-0.004737015364706796
Beta_143,-0.0011791167482767672
Beta_144,-0.004557753189831978
Beta_145,0.0
Beta_146,0.0
Beta_147,0.0
Beta_148,0.0
Beta_149,0.0015373499660988922
Beta_150,0.0
Beta_151,0.0
Beta_152,0.0
Beta_153,0.0
Beta_154,0.0
Beta_155,0.0
Beta_156,0.0
Beta_157,0.0
Beta_158,0.0
Beta_159,0.0
Beta_160,-0.0004061897516522892
Beta_161,0.0
Beta_162,0.0
Beta_163,0.0
Beta_164,-0.00021436523837220747
Beta_165,-0.004682985892996223
Beta_166,-0.010954828216740828
Beta_167,-0.001527831215314208
Beta_168,-0.00910754281178863
Beta_169,-0.001981778118892515
Beta_170,0.0007524595885909703
Beta_171,0.00034641436799448197
Beta_172,0.003608752405194496
Beta_173,0.006816126281930875
Beta_174,0.0024846272998156936
Beta_175,0.0
Beta_176,-4.5806797856411e-05
Beta_177,0.0
Beta_178,0.0
Beta_179,0.0
Beta_180,0.0
Beta_181,0.0
Beta_182,0.0
Beta_183,0.0
Beta_184,0.0
Beta_185,0.0
Beta_186,-0.00015603889433239945
Beta_187,0.0
Beta_188,0.0
Beta_189,0.0
Beta_190,0.0
Beta_191,0.0
Beta_192,0.0060515264214488235
Beta_193,0.0
Beta_194,0.0
Beta_195,0.0
Beta_196,0.0
Beta_197,7.468788001468192e-05
Beta_198,0.0
Beta_199,0.0
Beta_200,0.0
Beta_201,0.008765271340706432
Beta_202,0.0
Beta_203,0.00434601411690914
Beta_204,0.0018014124813529834
Beta_205,0.0010589931322096565
Beta_206,0.000466282894991416
Beta_207,0.002218886295670718
Beta_208,0.002936563089164432
Beta_209,0.00035151703604229066
Beta_210,0.0
Beta_211,0.0
Beta_212,0.0
Beta_213,0.0
Beta_214,0.0
Beta_215,0.0
Beta_216,0.0015541847610772643
Beta_217,0.003110548617213741
Beta_218,0.0
Beta_219,0.0007979601278081611
Beta_220,0.0025441840700501156
Beta_221,0.0029559060119164035
Beta_222,0.005669473922491805
Beta_223,0.0
Beta_224,0.0017310231936747045
Beta_225,0.0
Beta_226,0.0
Beta_227,0.0
Beta_228,0.0
Beta_229,0.0
Beta_230,-0.001126301637139321
Beta_231,-0.000305103779539031
Beta_232,-0.019404966133470827
Beta_233,-0.007638571268844397
Beta_234,-9.865707017155327e-05
Beta_235,0.0
Beta_236,0.0
Beta_237,0.0
Beta_238,0.0
Beta_239,0.0
Beta_240,0.0003066109218085061
Beta_241,0.0
Beta_242,0.00037142766837629514
Beta_243,0.0012486082317283835
Beta_244,0.0
Beta_245,0.0
Beta_246,0.0
Beta_247,0.004786553406814309
Beta_248,0.0008989951687165678
Beta_249,0.0
Beta_250,0.0
Beta_251,0.00039358584894519486
Beta_252,0.0
Beta_253,0.0
Beta_254,0.0
Beta_255,0.00023430345226712948
Beta_256,0.000969864469008613
Beta_257,0.00397216640397751
Beta_258,0.0010757430506245984
Beta_259,0.004888349352667088
Beta_260,0.0
Beta_261,0.0
Beta_262,0.0
Beta_263,0.0
Beta_264,0.0
Beta_265,0.00027645300724047706
Beta_266,0.0
Beta_267,0.0
Beta_268,0.0
Beta_269,0.0
Beta_270,-8.36850158780719e-05
Beta_271,-0.0008573677577810502
Beta_272,-0.0017237469822761842
Beta_273,-0.00014654119566719567
Beta_274,-0.0001650825945703646
Beta_275,0.0
Beta_276,0.0
Beta_277,-0.00015334566866116026
Beta_278,0.0
Beta_279,0.0
Beta_280,9.839042079964158e-05
Beta_281,0.00145102558239522
Beta_282,0.0
Beta_283,0.0
Beta_284,0.0008439127456931824
Beta_285,0.0
Beta_286,0.0
Beta_287,0.0
Beta_288,0.0
Beta_289,0.0
Beta_290,-0.002318195078794835
Beta_291,-0.00030238727052792996
Beta_292,0.0
Beta_293,-0.0006887091745515435
Beta_294,-0.0005594833942279016
Beta_295,0.0
Beta_296,0.0
Beta_297,0.0
Beta_298,0.0
Beta_299,0.0
Beta_300,0.00046285020082006284
Beta_301,0.0
Beta_302,0.0
Beta_303,0.0
Beta_304,0.0
Beta_305,-0.0022513153674121344
Beta_306,0.0
Beta_307,0.0
Beta_308,0.0
Beta_309,-1.3579705404148662e-05
Beta_310,0.0
Beta_311,0.0
Beta_312,0.0
Beta_313,0.0
Beta_314,0.0
Beta_315,6.7328015678227e-05
Beta_316,0.0014597084782745316
Beta_317,0.0
Beta_318,0.0
Beta_319,0.0022856953712438914
Beta_320,0.0
Beta_321,0.0
Beta_322,0.00010536073331283092
Beta_323,0.0
Beta_324,0.0
Beta_325,0.0
Beta_326,0.0
Beta_327,0.0
Beta_328,0.0
Beta_329,0.0
Beta_330,0.0
Beta_331,0.0
Beta_332,0.0001635133542708945
Beta_333,0.0
Beta_334,0.0
Beta_335,0.0
Beta_336,0.000871367760664866
Beta_337,0.0
Beta_338,0.0009997567719545796
Beta_339,0.0
Beta_340,0.0
Beta_341,0.0009646730824171244
Beta_342,5.0246180704361e-05
Beta_343,0.0
