Feature,Coefficient
Beta_0,0.43594970751388973
Beta_1,0.4206621330518004
Beta_2,-0.19700567055084828
Beta_3,0.14823488309410232
Beta_4,0.18040175369507527
Beta_5,-0.14355808444532017
Beta_6,0.25473058494134954
Beta_7,0.04705930394399685
Beta_8,0.09015737614002267
Beta_9,-0.056650368402669904
Beta_10,0.011185046536117809
Beta_11,-0.02320531226955511
Beta_12,-0.0036218043752256524
Beta_13,0.006185751524325325
Beta_14,-0.00016079174477220455
Beta_15,0.09108892383838989
Beta_16,-0.0051942562409351654
Beta_17,-0.015317428951818696
Beta_18,0.050763565827169004
Beta_19,-0.0010074502047508122
Beta_20,-0.009116897660997844
Beta_21,-0.0012384841608434076
Beta_22,-0.0446890063050148
Beta_23,0.07512480846617019
Beta_24,-0.007592316359187921
Beta_25,0.032239189965421244
Beta_26,0.01465480846006178
Beta_27,0.0039020394701729574
Beta_28,0.014616985881863942
Beta_29,0.054389186164763494
Beta_30,-0.02665804439677521
Beta_31,0.04811120662560872
Beta_32,0.016599130520358208
Beta_33,-0.0821953322027106
Beta_34,0.04550021476905897
Beta_35,-0.013457594096669188
Beta_36,-0.02565069083850433
Beta_37,0.060556751243001146
Beta_38,-0.003678525829896507
Beta_39,0.030507594206873836
Beta_40,-0.028868588612969506
Beta_41,-0.0001697044525987637
Beta_42,-0.06716910143175187
Beta_43,-0.023802815612271374
Beta_44,0.0038154822090731306
Beta_45,-0.03150290792287546
Beta_46,-0.00032184915619289377
Beta_47,-0.0284239740316239
Beta_48,-0.017331084297084017
Beta_49,-0.05951404903409651
Beta_50,0.10387994898776037
Beta_51,-0.017564634676978722
Beta_52,0.051959352192832174
Beta_53,0.033072107179089594
Beta_54,-0.08421434514831037
Beta_55,0.03262557269179602
Beta_56,0.014719332649890214
Beta_57,-0.07293067608879766
Beta_58,-0.039650167752444766
Beta_59,0.031336545026994074
Beta_60,0.05985139585890874
Beta_61,-0.055826024130571646
Beta_62,-0.03408684858892166
Beta_63,-0.013613293018895814
Beta_64,0.028197041886946946
Beta_65,-0.03217453257768374
Beta_66,-0.043640772964764436
Beta_67,-0.009874719396161491
Beta_68,-0.0032462045608033572
Beta_69,-0.036255354989386084
Beta_70,0.012858504177922017
Beta_71,0.02165893455128944
Beta_72,-0.01884650094515394
Beta_73,-0.027880169493879184
Beta_74,0.034889019364995194
Beta_75,-0.019844771421999516
Beta_76,0.05069003624735179
Beta_77,-0.007911604727491986
Beta_78,0.014258172163676633
Beta_79,0.04352419434839835
Beta_80,-0.016651778510556305
Beta_81,0.03621284722741944
Beta_82,0.0033491800826458027
Beta_83,0.00934199654367691
Beta_84,0.0115383426532532
Beta_85,0.031740754648120165
Beta_86,-0.026051992472737696
Beta_87,0.018771911423756563
Beta_88,-0.03233665548528198
Beta_89,-0.020659583616401418
Beta_90,0.12958996666379244
Beta_91,-0.007890993662755048
Beta_92,-0.00014921688402238668
Beta_93,-0.051758694937496644
Beta_94,0.020403902502911565
Beta_95,-0.022954520419308344
Beta_96,0.0025453673602936007
Beta_97,0.005061955209276505
Beta_98,-0.010003824021645123
Beta_99,0.05110887899569344
