Feature,Coefficient
Beta_0,-0.04386398327824797
Beta_1,-0.07210564210699366
Beta_2,-0.043066942294375014
Beta_3,-0.16978805931106006
Beta_4,-0.008930077688915026
Beta_5,0.03613367621856682
Beta_6,0.037748642592592155
Beta_7,0.060893911696124715
Beta_8,0.06847196647389997
Beta_9,0.04512797833899517
Beta_10,0.0
Beta_11,0.0
Beta_12,0.0
Beta_13,0.0
Beta_14,0.0
Beta_15,-0.05287596416412184
Beta_16,-0.007891677305388024
Beta_17,-0.06622229751388113
Beta_18,-0.02220977295310341
Beta_19,-0.047342298637089386
Beta_20,0.08913173822994008
Beta_21,0.04389582576219767
Beta_22,0.029113696667332146
Beta_23,0.11913140218434153
Beta_24,0.0240931491740643
Beta_25,-0.02634399097602792
Beta_26,-0.009770918458615488
Beta_27,-0.17460087676153258
Beta_28,-0.1316896263991824
Beta_29,-0.18691733355738963
Beta_30,0.2421793551600749
Beta_31,0.04131235734967455
Beta_32,0.325665652981556
Beta_33,0.02344549930895398
Beta_34,0.015165694714644457
Beta_35,0.0
Beta_36,-0.0036151998184666095
Beta_37,0.0
Beta_38,-0.0026665224294912964
Beta_39,0.0
Beta_40,0.0
Beta_41,-9.187671340018146e-05
Beta_42,0.0
Beta_43,-0.0005338270550147087
Beta_44,-0.002481460870406978
Beta_45,0.07732245844050756
Beta_46,0.07304031256828335
Beta_47,0.07732734579163507
Beta_48,0.00617599501024858
Beta_49,0.07259688239688739
Beta_50,0.0
Beta_51,0.0
Beta_52,0.0
Beta_53,0.0
Beta_54,0.0
Beta_55,0.0
Beta_56,0.0
Beta_57,0.0
Beta_58,0.0
Beta_59,0.0
Beta_60,0.00025138302344964017
Beta_61,0.0
Beta_62,0.0
Beta_63,0.0005240113067799618
Beta_64,0.0
Beta_65,0.0
Beta_66,0.0
Beta_67,0.0
Beta_68,0.0
Beta_69,0.0
Beta_70,0.0
Beta_71,-0.001884387106742308
Beta_72,-0.0002091057164098429
Beta_73,0.0
Beta_74,0.0
Beta_75,0.0
Beta_76,0.0
Beta_77,0.0
Beta_78,0.0014400487974305628
Beta_79,0.0
Beta_80,0.0
Beta_81,0.0
Beta_82,0.0
Beta_83,0.0018228460806966908
Beta_84,0.0
Beta_85,0.0
Beta_86,0.0
Beta_87,0.0
Beta_88,0.0
Beta_89,0.000763688782410952
Beta_90,0.0
